Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-24 13:24:00+05:30,614.0499877929688,614.1500244140625,613.4000244140625,613.75,19494,0.0,0.0
2024-01-24 13:25:00+05:30,613.75,614.25,613.75,614.2000122070312,18526,0.0,0.0
2024-01-24 13:26:00+05:30,614.2000122070312,614.2000122070312,613.6500244140625,614.0499877929688,22444,0.0,0.0
2024-01-24 13:27:00+05:30,614.0999755859375,614.9000244140625,614.0999755859375,614.6500244140625,32841,0.0,0.0
2024-01-24 13:28:00+05:30,614.6500244140625,614.6500244140625,614.0999755859375,614.4000244140625,31166,0.0,0.0
2024-01-24 13:29:00+05:30,614.2999877929688,614.4000244140625,614.0,614.0499877929688,28920,0.0,0.0
2024-01-24 13:30:00+05:30,614.1500244140625,614.5499877929688,614.0499877929688,614.25,35561,0.0,0.0
2024-01-24 13:31:00+05:30,614.3499755859375,614.3499755859375,613.5,613.6500244140625,25458,0.0,0.0
2024-01-24 13:32:00+05:30,613.6500244140625,614.0999755859375,613.4500122070312,613.7999877929688,21666,0.0,0.0
2024-01-24 13:33:00+05:30,614.0,614.0,613.4500122070312,613.7999877929688,15503,0.0,0.0
2024-01-24 13:34:00+05:30,613.7999877929688,613.8499755859375,613.0499877929688,613.3499755859375,25499,0.0,0.0
2024-01-24 13:35:00+05:30,613.3499755859375,613.7000122070312,613.0,613.0999755859375,25310,0.0,0.0
2024-01-24 13:36:00+05:30,613.25,613.6500244140625,613.0999755859375,613.2000122070312,23949,0.0,0.0
2024-01-24 13:37:00+05:30,613.25,613.9000244140625,613.0,613.9000244140625,42803,0.0,0.0
2024-01-24 13:38:00+05:30,613.9000244140625,614.2999877929688,613.5999755859375,614.1500244140625,25780,0.0,0.0
2024-01-24 13:39:00+05:30,613.7000122070312,613.7000122070312,613.7000122070312,613.7000122070312,0,0.0,0.0
